date,open,close,high,low,volume,amount,amplitude,change_percent,change_amount,turnover,symbol
2020-03-09,11363.79,11108.55,11407.47,11100.91,584734799,648077340672.0,2.65,-4.09,-474.27,2.43,399001.SZ
2020-03-10,11016.92,11403.47,11406.3,10916.95,581355154,656502530048.0,4.41,2.65,294.92,2.42,399001.SZ
2020-03-11,11436.44,11200.05,11444.78,11197.09,529580219,594063171584.0,2.17,-1.78,-203.42,2.2,399001.SZ
2020-03-12,11022.4,10941.01,11070.41,10842.38,465707948,509406994432.0,2.04,-2.31,-259.04,1.94,399001.SZ
2020-03-13,10382.22,10831.13,10956.51,10380.17,529004539,573701910528.0,5.27,-1.0,-109.88,2.2,399001.SZ
2020-03-16,10867.66,10253.28,10867.66,10217.93,520482616,587677958144.0,6.0,-5.34,-577.85,2.16,399001.SZ
2020-03-17,10337.92,10202.75,10449.33,9885.86,449164288,495073157120.0,5.5,-0.49,-50.53,1.87,399001.SZ
2020-03-18,10294.96,10029.57,10479.78,10029.57,452580805,518373879808.0,4.41,-1.7,-173.18,1.88,399001.SZ
2020-03-19,10023.12,10019.86,10101.8,9719.49,432237747,491949297664.0,3.81,-0.1,-9.71,1.8,399001.SZ
2020-03-20,10150.78,10150.13,10174.51,9964.29,380046973,435458535424.0,2.1,1.3,130.27,1.58,399001.SZ
2020-03-23,9828.9,9691.53,9929.96,9659.35,388114616,418985615360.0,2.67,-4.52,-458.6,1.61,399001.SZ
2020-03-24,9900.22,9921.68,9945.92,9634.97,398359286,433528586240.0,3.21,2.37,230.15,1.66,399001.SZ
2020-03-25,10171.47,10241.08,10255.58,10111.36,416839383,458152116224.0,1.45,3.22,319.4,1.73,399001.SZ
2020-03-26,10161.94,10155.36,10281.57,10112.62,372992274,394186891264.0,1.65,-0.84,-85.72,1.55,399001.SZ
2020-03-27,10300.62,10109.91,10310.53,10105.72,345009876,380281700352.0,2.02,-0.45,-45.45,1.43,399001.SZ
2020-03-30,9953.04,9904.95,9985.38,9791.02,356631370,382440660992.0,1.92,-2.03,-204.96,1.48,399001.SZ
2020-03-31,10008.03,9962.3,10047.98,9925.68,315348324,337468973056.0,1.23,0.58,57.35,1.31,399001.SZ
2020-04-01,9967.12,9951.84,10127.1,9927.92,333079526,359216783360.0,2.0,-0.1,-10.46,1.38,399001.SZ
2020-04-02,9910.38,10179.2,10179.2,9896.65,328200763,364617023488.0,2.84,2.28,227.36,1.36,399001.SZ
2020-04-03,10155.56,10110.11,10212.91,10069.64,320031270,358276718592.0,1.41,-0.68,-69.09,1.33,399001.SZ
2020-04-07,10312.71,10428.91,10441.74,10296.72,401858319,445455425536.0,1.43,3.15,318.8,1.67,399001.SZ
2020-04-08,10372.76,10386.55,10426.4,10344.44,396877235,420856344576.0,0.79,-0.41,-42.36,1.65,399001.SZ
2020-04-09,10453.86,10463.05,10485.3,10401.17,377418831,405778526208.0,0.81,0.74,76.5,1.57,399001.SZ
2020-04-10,10459.7,10298.41,10509.0,10265.88,394773437,425685348352.0,2.32,-1.57,-164.64,1.64,399001.SZ
2020-04-13,10225.53,10223.16,10295.17,10173.12,298034337,314915000320.0,1.19,-0.73,-75.25,1.24,399001.SZ
2020-04-14,10300.96,10475.71,10475.71,10276.37,329838758,365721825280.0,1.95,2.47,252.55,1.37,399001.SZ
2020-04-15,10468.46,10417.37,10528.73,10404.51,379199306,409439236096.0,1.19,-0.56,-58.34,1.58,399001.SZ
2020-04-16,10361.77,10470.79,10489.13,10346.11,348703811,372555755520.0,1.37,0.51,53.42,1.45,399001.SZ
2020-04-17,10562.9,10527.99,10624.54,10507.8,401492380,460267368448.0,1.11,0.55,57.2,1.67,399001.SZ
2020-04-20,10553.55,10621.5,10621.5,10523.59,340156237,383529246720.0,0.93,0.89,93.51,1.41,399001.SZ
2020-04-21,10577.72,10506.86,10577.72,10394.44,359333292,400623067136.0,1.73,-1.08,-114.64,1.49,399001.SZ
2020-04-22,10424.45,10617.19,10617.19,10409.85,344848571,373179060224.0,1.97,1.05,110.33,1.43,399001.SZ
2020-04-23,10657.4,10564.05,10667.01,10557.94,382809728,407896395776.0,1.03,-0.5,-53.14,1.59,399001.SZ
2020-04-24,10565.09,10423.46,10577.03,10388.66,372911396,381097201664.0,1.78,-1.33,-140.59,1.55,399001.SZ
2020-04-27,10449.13,10452.17,10531.39,10367.29,320369787,331351588864.0,1.57,0.28,28.71,1.33,399001.SZ
2020-04-28,10477.76,10501.15,10547.75,10194.15,384691530,403372453888.0,3.38,0.47,48.98,1.6,399001.SZ
2020-04-29,10460.99,10514.17,10586.57,10449.37,290231990,310081884160.0,1.31,0.12,13.02,1.21,399001.SZ
2020-04-30,10575.52,10721.78,10751.75,10575.52,348102531,401656709120.0,1.68,1.97,207.61,1.45,399001.SZ
2020-05-06,10618.17,10883.22,10884.34,10613.89,350163180,417220853760.0,2.52,1.51,161.44,1.46,399001.SZ
2020-05-07,10899.92,10863.29,10926.83,10832.09,345878892,398621134848.0,0.87,-0.18,-19.93,1.44,399001.SZ
2020-05-08,10923.61,11001.58,11054.31,10904.88,354347891,410902380544.0,1.38,1.27,138.29,1.47,399001.SZ
2020-05-11,11053.82,10969.28,11096.28,10902.6,349327539,412801069056.0,1.76,-0.29,-32.3,1.45,399001.SZ
2020-05-12,10972.05,11015.56,11018.93,10871.61,309285832,360877809664.0,1.34,0.42,46.28,1.29,399001.SZ
2020-05-13,10978.31,11074.59,11096.62,10954.69,298836841,357566914560.0,1.29,0.54,59.03,1.24,399001.SZ
2020-05-14,11026.71,10962.15,11047.38,10955.54,325040791,372773920768.0,0.83,-1.02,-112.44,1.35,399001.SZ
2020-05-15,11013.16,10964.89,11039.68,10919.54,317144620,380063223808.0,1.1,0.02,2.74,1.32,399001.SZ
2020-05-18,10969.08,10921.15,11017.5,10858.46,362078884,442713632768.0,1.45,-0.4,-43.74,1.5,399001.SZ
2020-05-19,11023.43,11052.85,11052.85,10978.72,310113851,385245478912.0,0.68,1.21,131.7,1.29,399001.SZ
2020-05-20,11056.98,10948.48,11056.98,10914.75,345397379,417524219904.0,1.29,-0.94,-104.37,1.44,399001.SZ
2020-05-21,10999.07,10845.4,11007.14,10818.79,321249943,375610195968.0,1.72,-0.94,-103.08,1.33,399001.SZ
2020-05-22,10832.91,10604.97,10832.91,10559.3,299718973,347490131968.0,2.52,-2.22,-240.43,1.25,399001.SZ
2020-05-25,10602.47,10592.84,10629.61,10532.86,241587533,288513613824.0,0.91,-0.11,-12.13,1.0,399001.SZ
2020-05-26,10655.98,10815.43,10816.71,10647.25,270864207,322629337088.0,1.6,2.1,222.59,1.13,399001.SZ
2020-05-27,10823.24,10682.7,10823.24,10657.81,293429898,345256177664.0,1.53,-1.23,-132.73,1.22,399001.SZ
2020-05-28,10680.87,10653.49,10727.99,10505.79,297057869,339058020352.0,2.08,-0.27,-29.21,1.23,399001.SZ
2020-05-29,10615.14,10746.08,10764.87,10588.74,294922962,338498580480.0,1.65,0.87,92.59,1.23,399001.SZ
2020-06-01,10837.49,11102.15,11123.19,10837.49,390282217,454170075136.0,2.66,3.31,356.07,1.62,399001.SZ
2020-06-02,11133.62,11112.5,11146.85,11059.19,419510341,477710159872.0,0.79,0.09,10.35,1.74,399001.SZ
2020-06-03,11154.64,11108.36,11204.52,11100.69,418994916,477363380224.0,0.93,-0.04,-4.14,1.74,399001.SZ
2020-06-04,11146.29,11139.26,11165.14,11080.51,358812247,396325347328.0,0.76,0.28,30.9,1.49,399001.SZ
2020-06-05,11153.27,11180.6,11180.6,11087.25,342502177,378387677184.0,0.84,0.37,41.34,1.42,399001.SZ
2020-06-08,11266.93,11215.76,11340.03,11195.85,357209784,409674031104.0,1.29,0.31,35.16,1.48,399001.SZ
2020-06-09,11238.44,11284.24,11303.54,11195.0,329985426,368899489792.0,0.97,0.61,68.48,1.37,399001.SZ
2020-06-10,11296.13,11335.86,11338.24,11249.43,319351629,371135766528.0,0.79,0.46,51.62,1.33,399001.SZ
2020-06-11,11328.1,11243.62,11405.01,11180.75,356894664,431950524416.0,1.98,-0.81,-92.24,1.48,399001.SZ
2020-06-12,11017.15,11251.71,11306.14,11003.32,354695601,424919068672.0,2.69,0.07,8.09,1.47,399001.SZ
2020-06-15,11241.26,11192.27,11353.16,11192.27,389253048,466150408192.0,1.43,-0.53,-59.44,1.62,399001.SZ
2020-06-16,11312.81,11398.97,11398.97,11293.9,359117074,441480245248.0,0.94,1.85,206.7,1.49,399001.SZ
2020-06-17,11421.03,11420.84,11421.03,11330.37,382960520,460850397184.0,0.8,0.19,21.87,1.59,399001.SZ
2020-06-18,11416.08,11494.55,11503.38,11397.57,379185206,469208842240.0,0.93,0.65,73.71,1.58,399001.SZ
2020-06-19,11505.69,11668.13,11694.89,11500.53,360114583,459780874240.0,1.69,1.51,173.58,1.5,399001.SZ
2020-06-22,11680.41,11702.44,11756.86,11658.81,379211213,482583048192.0,0.84,0.29,34.31,1.58,399001.SZ
2020-06-23,11711.28,11794.01,11796.41,11651.83,349435937,452996358144.0,1.24,0.78,91.57,1.45,399001.SZ
2020-06-24,11813.36,11813.53,11854.99,11760.47,321174661,431766568960.0,0.8,0.17,19.52,1.33,399001.SZ
2020-06-29,11780.65,11752.36,11814.64,11695.45,327240865,422432538624.0,1.01,-0.52,-61.17,1.36,399001.SZ
2020-06-30,11828.53,11992.35,12013.6,11827.76,327445773,449354297344.0,1.58,2.04,239.99,1.36,399001.SZ
2020-07-01,12024.84,12112.96,12130.3,11945.89,394797724,537408303104.0,1.54,1.01,120.61,1.64,399001.SZ
2020-07-02,12095.85,12269.49,12278.83,12055.95,482950799,601852588032.0,1.84,1.29,156.53,2.01,399001.SZ
2020-07-03,12295.62,12433.26,12433.68,12232.7,514682696,636094455808.0,1.64,1.33,163.77,2.14,399001.SZ
2020-07-06,12519.5,12941.72,12945.71,12519.5,693878579,841945858048.0,3.43,4.09,508.46,2.88,399001.SZ
2020-07-07,13084.65,13163.98,13407.19,12997.17,757517271,946232729600.0,3.17,1.72,222.26,3.15,399001.SZ
2020-07-08,13170.2,13406.37,13428.94,13059.24,671846144,845815787520.0,2.81,1.84,242.39,2.79,399001.SZ
2020-07-09,13399.47,13754.74,13792.63,13385.43,761244344,974826151936.0,3.04,2.6,348.37,3.16,399001.SZ
2020-07-10,13662.38,13671.24,13831.61,13599.03,699129201,909318668288.0,1.69,-0.61,-83.5,2.91,399001.SZ
2020-07-13,13699.22,14149.14,14149.14,13699.22,710803988,955042541568.0,3.29,3.5,477.9,2.95,399001.SZ
2020-07-14,14121.33,13996.46,14151.0,13698.27,738342134,997206843392.0,3.2,-1.08,-152.68,3.07,399001.SZ
2020-07-15,14017.93,13734.13,14077.56,13646.66,672542484,896791871488.0,3.08,-1.87,-262.33,2.79,399001.SZ
2020-07-16,13731.28,12996.34,13853.44,12966.32,622700319,826680803328.0,6.46,-5.37,-737.79,2.59,399001.SZ
2020-07-17,13002.84,13114.94,13315.44,12916.08,477047429,629589049344.0,3.07,0.91,118.6,1.98,399001.SZ
2020-07-20,13303.8,13448.85,13448.85,13032.4,494883151,649024905216.0,3.18,2.55,333.91,2.06,399001.SZ
2020-07-21,13480.39,13536.17,13572.93,13396.58,472939231,614163030016.0,1.31,0.65,87.32,1.97,399001.SZ
2020-07-22,13507.35,13657.03,13816.67,13459.88,500914307,657824342016.0,2.64,0.89,120.86,2.08,399001.SZ
2020-07-23,13511.45,13661.5,13699.53,13281.55,527795891,699157794816.0,3.06,0.03,4.47,2.19,399001.SZ
2020-07-24,13547.81,12935.7,13602.79,12868.95,566299750,750564667392.0,5.37,-5.31,-725.8,2.35,399001.SZ
2020-07-27,13013.77,12976.87,13093.84,12838.87,398281265,524963233792.0,1.97,0.32,41.17,1.66,399001.SZ
2020-07-28,13107.43,13147.35,13196.62,13022.82,389837210,508095234048.0,1.34,1.31,170.48,1.62,399001.SZ
2020-07-29,13117.19,13557.44,13557.44,13085.95,437797601,593635516416.0,3.59,3.12,410.09,1.82,399001.SZ
2020-07-30,13595.77,13466.85,13619.49,13432.13,470528689,616787156992.0,1.38,-0.67,-90.59,1.96,399001.SZ
2020-07-31,13464.21,13637.88,13748.03,13399.86,486201682,650213228544.0,2.59,1.27,171.03,2.02,399001.SZ
2020-08-03,13771.74,13964.56,13964.56,13712.98,568792353,761532325888.0,1.84,2.4,326.68,2.36,399001.SZ
2020-08-04,13966.73,13860.46,14012.71,13779.22,567605801,767895261184.0,1.67,-0.75,-104.1,2.36,399001.SZ
2020-08-05,13859.32,13960.93,13993.67,13726.62,502991736,670273056768.0,1.93,0.72,100.47,2.09,399001.SZ
2020-08-06,13972.3,13863.13,13972.3,13661.84,534282824,721023901696.0,2.22,-0.7,-97.8,2.22,399001.SZ
2020-08-07,13813.76,13648.5,13847.2,13411.67,510740600,700765736960.0,3.14,-1.55,-214.63,2.12,399001.SZ
2020-08-10,13576.32,13657.31,13752.29,13453.95,452591805,630535954432.0,2.19,0.06,8.81,1.88,399001.SZ
2020-08-11,13668.31,13466.27,13811.52,13450.23,467415698,620588224512.0,2.65,-1.4,-191.04,1.94,399001.SZ
2020-08-12,13437.57,13308.52,13471.82,13026.01,450377019,602930245632.0,3.31,-1.17,-157.75,1.87,399001.SZ
2020-08-13,13373.16,13291.32,13392.35,13254.39,403886454,494330064896.0,1.04,-0.13,-17.2,1.68,399001.SZ
2020-08-14,13272.71,13489.01,13495.97,13242.78,388630536,482289516544.0,1.9,1.49,197.69,1.61,399001.SZ
2020-08-17,13542.01,13742.23,13756.61,13490.64,489093704,616467251200.0,1.97,1.88,253.22,2.03,399001.SZ
2020-08-18,13748.52,13768.17,13813.02,13692.07,474961631,596898402304.0,0.88,0.19,25.94,1.97,399001.SZ
2020-08-19,13741.27,13480.85,13741.27,13472.96,479959539,590147207168.0,1.95,-2.09,-287.32,1.99,399001.SZ
2020-08-20,13387.82,13320.92,13476.07,13270.12,389383834,470003204096.0,1.53,-1.19,-159.93,1.62,399001.SZ
2020-08-21,13445.96,13478.0,13547.79,13373.72,384328637,482962972672.0,1.31,1.18,157.08,1.6,399001.SZ
2020-08-24,13565.28,13666.69,13708.12,13418.96,411458025,551396188160.0,2.15,1.4,188.69,1.71,399001.SZ
2020-08-25,13692.47,13669.41,13788.49,13620.62,456935793,586063101952.0,1.23,0.02,2.72,1.9,399001.SZ
2020-08-26,13680.59,13428.4,13717.9,13376.66,465528484,596614406144.0,2.5,-1.76,-241.01,1.93,399001.SZ
2020-08-27,13465.89,13535.09,13548.66,13348.45,414995131,520691040256.0,1.49,0.79,106.69,1.72,399001.SZ
2020-08-28,13509.37,13851.32,13868.3,13483.28,441224996,568479064064.0,2.84,2.34,316.23,1.83,399001.SZ
2020-08-31,13929.75,13758.23,13994.14,13755.36,451925524,597534969856.0,1.72,-0.67,-93.09,1.88,399001.SZ
2020-09-01,13729.39,13849.66,13849.66,13662.69,399237898,524538671104.0,1.36,0.66,91.43,1.66,399001.SZ
2020-09-02,13881.07,13887.43,13944.16,13737.83,517293704,623392813056.0,1.49,0.27,37.77,2.15,399001.SZ
2020-09-03,13871.27,13772.37,13933.42,13722.58,482940488,591494025216.0,1.52,-0.83,-115.06,2.01,399001.SZ
2020-09-04,13501.91,13656.66,13680.06,13487.69,437115965,530504802304.0,1.4,-0.84,-115.71,1.82,399001.SZ
2020-09-07,13633.51,13284.03,13714.32,13232.24,541639429,663791587328.0,3.53,-2.73,-372.63,2.25,399001.SZ
2020-09-08,13315.15,13293.33,13351.57,13118.94,534069299,604152979456.0,1.75,0.07,9.3,2.22,399001.SZ
2020-09-09,13107.98,12861.75,13122.76,12778.43,637189233,695257374720.0,2.59,-3.25,-431.58,2.65,399001.SZ
2020-09-10,13001.38,12742.85,13068.23,12709.75,529898053,563505246208.0,2.79,-0.92,-118.9,2.2,399001.SZ
2020-09-11,12711.09,12942.95,12952.47,12702.62,383952522,429698228224.0,1.96,1.57,200.1,1.6,399001.SZ
2020-09-14,13024.56,13021.99,13107.28,12921.76,419143552,500237496320.0,1.43,0.61,79.04,1.74,399001.SZ
2020-09-15,13032.28,13143.46,13148.17,12976.03,391233480,473751760896.0,1.32,0.93,121.47,1.63,399001.SZ
2020-09-16,13123.5,13011.28,13137.72,12947.05,353245371,441995001856.0,1.45,-1.01,-132.18,1.47,399001.SZ
2020-09-17,12970.34,13015.19,13113.77,12870.99,353953413,474313752576.0,1.87,0.03,3.91,1.47,399001.SZ
2020-09-18,13026.11,13245.09,13253.68,12987.59,392372452,498662473728.0,2.04,1.77,229.9,1.63,399001.SZ
2020-09-21,13280.01,13149.5,13289.6,13135.24,366644047,467386109952.0,1.17,-0.72,-95.59,1.52,399001.SZ
2020-09-22,13052.08,13023.43,13212.24,12981.97,350538309,433184436224.0,1.75,-0.96,-126.07,1.46,399001.SZ
2020-09-23,13044.81,13110.07,13148.94,12991.66,318235740,420011122688.0,1.21,0.67,86.64,1.32,399001.SZ
2020-09-24,13018.3,12816.61,13044.38,12816.61,344066624,421049315328.0,1.74,-2.24,-293.46,1.43,399001.SZ
2020-09-25,12876.08,12814.17,12919.61,12764.26,272819825,348702937088.0,1.21,-0.02,-2.44,1.13,399001.SZ
2020-09-28,12860.09,12760.93,12890.9,12752.39,251467579,330571550720.0,1.08,-0.42,-53.24,1.04,399001.SZ
2020-09-29,12843.23,12900.7,12966.85,12798.65,253193441,337712472064.0,1.32,1.1,139.77,1.05,399001.SZ
2020-09-30,12948.97,12907.45,13040.04,12834.77,252199580,334240714752.0,1.59,0.05,6.75,1.05,399001.SZ
2020-10-09,13161.36,13289.26,13323.81,13145.75,318084326,447106822144.0,1.38,2.96,381.81,1.32,399001.SZ
2020-10-12,13386.34,13708.07,13708.07,13382.7,434269169,615700250624.0,2.45,3.15,418.81,1.8,399001.SZ
2020-10-13,13678.62,13798.58,13820.56,13622.95,381369285,546439745536.0,1.44,0.66,90.51,1.58,399001.SZ
2020-10-14,13781.56,13691.04,13781.78,13664.73,383446938,546486210560.0,0.85,-0.78,-107.54,1.59,399001.SZ
2020-10-15,13702.83,13624.89,13737.08,13617.08,355725125,500160790528.0,0.88,-0.48,-66.15,1.48,399001.SZ
2020-10-16,13611.91,13532.73,13665.58,13439.88,324284157,455152500736.0,1.66,-0.68,-92.16,1.35,399001.SZ
2020-10-19,13638.78,13421.19,13660.54,13393.02,329539320,455215632384.0,1.98,-0.82,-111.54,1.37,399001.SZ
2020-10-20,13417.22,13603.88,13603.88,13371.55,316642580,439571087360.0,1.73,1.36,182.69,1.32,399001.SZ
2020-10-21,13613.87,13467.91,13613.87,13396.54,317841283,459421421568.0,1.6,-1.0,-135.97,1.32,399001.SZ
2020-10-22,13419.39,13396.18,13435.41,13252.06,301658680,427266547712.0,1.36,-0.53,-71.73,1.25,399001.SZ
2020-10-23,13405.53,13128.46,13487.11,13110.02,302481907,437816160256.0,2.81,-2.0,-267.72,1.26,399001.SZ
2020-10-26,13056.3,13191.25,13242.63,12922.59,276109396,398149304320.0,2.44,0.48,62.79,1.15,399001.SZ
2020-10-27,13159.37,13269.65,13291.8,13146.55,287974328,413771509760.0,1.1,0.59,78.4,1.2,399001.SZ
2020-10-28,13273.5,13388.1,13438.47,13188.66,323934682,476947353600.0,1.88,0.89,118.45,1.35,399001.SZ
2020-10-29,13219.89,13519.66,13582.31,13200.78,333961871,501666721792.0,2.85,0.98,131.56,1.39,399001.SZ
2020-10-30,13544.29,13236.6,13550.36,13204.25,375631585,541927833600.0,2.56,-2.09,-283.06,1.56,399001.SZ
2020-11-02,13269.97,13420.96,13462.42,13258.16,339275034,487110103040.0,1.54,1.39,184.36,1.41,399001.SZ
2020-11-03,13476.58,13580.04,13592.92,13414.0,340565243,481009295360.0,1.33,1.19,159.08,1.42,399001.SZ
2020-11-04,13586.33,13659.5,13691.69,13544.83,313124511,459038068736.0,1.08,0.59,79.46,1.3,399001.SZ
2020-11-05,13802.18,13894.26,13894.26,13728.64,365798323,543464099840.0,1.21,1.72,234.76,1.52,399001.SZ
2020-11-06,13932.41,13838.42,13932.41,13708.75,366151639,552972517376.0,1.61,-0.4,-55.84,1.52,399001.SZ
2020-11-09,13934.37,14141.15,14197.85,13934.37,437218143,653608476672.0,1.9,2.19,302.73,1.82,399001.SZ
2020-11-10,14121.69,13993.34,14121.69,13908.21,394359803,591195897856.0,1.51,-1.05,-147.81,1.64,399001.SZ
2020-11-11,13925.44,13720.17,13981.99,13715.44,350606561,513813237760.0,1.9,-1.95,-273.17,1.46,399001.SZ
2020-11-12,13789.3,13792.07,13846.87,13724.34,302522563,421166043136.0,0.89,0.52,71.9,1.26,399001.SZ
2020-11-13,13755.29,13754.55,13802.71,13620.89,296359332,425634574336.0,1.32,-0.27,-37.52,1.23,399001.SZ
2020-11-16,13811.85,13850.83,13850.83,13669.25,336170865,467276095488.0,1.32,0.7,96.28,1.4,399001.SZ
2020-11-17,13843.01,13732.52,13843.01,13628.82,361145073,499915337728.0,1.55,-0.85,-118.31,1.5,399001.SZ
2020-11-18,13710.02,13658.2,13773.58,13602.69,347492636,463012986880.0,1.24,-0.54,-74.32,1.44,399001.SZ
2020-11-19,13633.97,13777.45,13812.78,13578.33,346925563,454766977024.0,1.72,0.87,119.25,1.44,399001.SZ
2020-11-20,13789.98,13852.42,13865.72,13773.21,329383864,438277525504.0,0.67,0.54,74.97,1.37,399001.SZ
2020-11-23,13871.71,13955.28,14021.5,13795.92,401041979,522455359488.0,1.63,0.74,102.86,1.67,399001.SZ
2020-11-24,13958.01,13902.54,13962.34,13848.91,355274028,470795354112.0,0.81,-0.38,-52.74,1.48,399001.SZ
2020-11-25,13923.66,13656.09,13933.79,13656.09,368603579,479922610176.0,2.0,-1.77,-246.45,1.53,399001.SZ
2020-11-26,13651.43,13599.99,13692.73,13452.68,317721492,415975882752.0,1.76,-0.41,-56.1,1.32,399001.SZ
2020-11-27,13627.86,13690.88,13690.88,13542.68,310005530,399658672128.0,1.09,0.67,90.89,1.29,399001.SZ
2020-11-30,13720.68,13670.11,13815.49,13634.16,371654482,496207433728.0,1.32,-0.15,-20.77,1.54,399001.SZ
2020-12-01,13650.39,13930.37,13940.9,13646.69,370145139,479714598912.0,2.15,1.9,260.26,1.54,399001.SZ
2020-12-02,13950.74,13961.58,13991.45,13858.45,388032448,497650122752.0,0.95,0.22,31.21,1.61,399001.SZ
2020-12-03,13955.98,13970.68,14009.51,13889.62,374363789,473941114880.0,0.86,0.07,9.1,1.56,399001.SZ
2020-12-04,13933.88,14026.66,14049.21,13903.84,318869192,419358437376.0,1.04,0.4,55.98,1.33,399001.SZ
2020-12-07,14021.16,13973.48,14054.88,13958.74,317957809,432150544384.0,0.69,-0.38,-53.18,1.32,399001.SZ
