date,open,close,high,low,volume,amount,amplitude,change_percent,change_amount,turnover,symbol
2020-02-12,5345.52,5459.95,5461.67,5340.49,151041472,164552224768.0,2.26,1.84,98.67,1.35,000905.SH
2020-02-13,5456.66,5412.84,5482.8,5397.23,158202642,175679827968.0,1.57,-0.86,-47.11,1.42,000905.SH
2020-02-14,5407.47,5420.8,5474.47,5375.93,145346496,162742005760.0,1.82,0.15,7.96,1.3,000905.SH
2020-02-17,5454.46,5594.44,5594.44,5454.46,174636657,183878721536.0,2.58,3.2,173.64,1.56,000905.SH
2020-02-18,5607.84,5660.81,5660.81,5577.9,185098701,206428524544.0,1.48,1.19,66.37,1.66,000905.SH
2020-02-19,5654.18,5603.26,5678.82,5601.39,185642084,210591420416.0,1.37,-1.02,-57.55,1.66,000905.SH
2020-02-20,5619.52,5706.71,5712.18,5580.07,192076027,205564977152.0,2.36,1.85,103.45,1.72,000905.SH
2020-02-21,5704.84,5784.03,5822.4,5700.95,207236239,230175047680.0,2.13,1.35,77.32,1.86,000905.SH
2020-02-24,5784.58,5865.47,5884.14,5754.68,218098962,250154434560.0,2.24,1.41,81.44,1.95,000905.SH
2020-02-25,5745.62,5897.72,5912.27,5643.88,267366679,301960916992.0,4.58,0.55,32.25,2.39,000905.SH
2020-02-26,5824.05,5743.39,5885.27,5724.5,266375081,281045745664.0,2.73,-2.62,-154.33,2.38,000905.SH
2020-02-27,5770.22,5753.73,5829.04,5689.54,204694876,221902086144.0,2.43,0.18,10.34,1.83,000905.SH
2020-02-28,5558.42,5451.29,5641.77,5438.85,224306708,232879771648.0,3.53,-5.26,-302.44,2.01,000905.SH
2020-03-02,5516.44,5656.42,5683.24,5505.27,199511611,213505003520.0,3.26,3.76,205.13,1.79,000905.SH
2020-03-03,5756.79,5710.02,5832.35,5658.12,226325494,244204351488.0,3.08,0.95,53.6,2.03,000905.SH
2020-03-04,5670.5,5716.51,5719.18,5603.93,185133097,194980151296.0,2.02,0.11,6.49,1.66,000905.SH
2020-03-05,5795.25,5801.12,5811.21,5732.17,217232220,217238388736.0,1.38,1.48,84.61,1.94,000905.SH
2020-03-06,5737.1,5763.86,5802.63,5723.73,185297147,177496498176.0,1.36,-0.64,-37.26,1.66,000905.SH
2020-03-09,5668.64,5525.82,5699.92,5525.82,218538089,212042108928.0,3.02,-4.13,-238.04,1.96,000905.SH
2020-03-10,5459.17,5675.11,5675.88,5423.43,208402877,210472316928.0,4.57,2.7,149.29,1.87,000905.SH
2020-03-11,5692.72,5589.53,5708.92,5589.53,187750912,190010265600.0,2.1,-1.51,-85.58,1.68,000905.SH
2020-03-12,5507.32,5493.88,5549.35,5446.79,158753157,154102927360.0,1.83,-1.71,-95.65,1.42,000905.SH
2020-03-13,5225.51,5457.2,5507.39,5224.73,195266660,188405108736.0,5.14,-0.67,-36.68,1.75,000905.SH
2020-03-16,5496.89,5200.11,5496.89,5183.34,186849953,184923549696.0,5.75,-4.71,-257.09,1.67,000905.SH
2020-03-17,5245.52,5212.06,5300.56,5052.65,159137879,152551272448.0,4.77,0.23,11.95,1.42,000905.SH
2020-03-18,5257.94,5119.47,5333.12,5119.47,164286605,160536059904.0,4.1,-1.78,-92.59,1.47,000905.SH
2020-03-19,5119.94,5157.82,5185.09,5020.44,154593702,148680626176.0,3.22,0.75,38.35,1.38,000905.SH
2020-03-20,5217.49,5219.28,5225.03,5129.07,127513290,131519033344.0,1.86,1.19,61.46,1.14,000905.SH
2020-03-23,5079.35,4998.91,5129.14,4981.67,138684746,133727698944.0,2.83,-4.22,-220.37,1.24,000905.SH
2020-03-24,5089.15,5096.04,5118.04,4963.29,140787704,137371422720.0,3.1,1.94,97.13,1.26,000905.SH
2020-03-25,5200.78,5217.42,5229.22,5160.39,146881070,142310080512.0,1.35,2.38,121.38,1.32,000905.SH
2020-03-26,5180.47,5166.11,5227.47,5157.15,125652449,126982008832.0,1.35,-0.98,-51.31,1.12,000905.SH
2020-03-27,5222.85,5137.34,5227.79,5134.49,117045074,118480789504.0,1.81,-0.56,-28.77,1.05,000905.SH
2020-03-30,5073.7,5027.49,5074.63,4974.32,123981317,124559163392.0,1.95,-2.14,-109.85,1.11,000905.SH
2020-03-31,5073.52,5041.45,5090.57,5030.57,111605612,106538446848.0,1.19,0.28,13.96,1.0,000905.SH
2020-04-01,5029.58,5019.22,5108.18,5007.71,112154112,110651113472.0,1.99,-0.44,-22.23,1.0,000905.SH
2020-04-02,4998.63,5147.2,5147.2,4998.11,113351078,117822173184.0,2.97,2.55,127.98,1.01,000905.SH
2020-04-03,5143.52,5107.04,5161.57,5085.09,109478979,112751173632.0,1.49,-0.78,-40.16,0.98,000905.SH
2020-04-07,5202.55,5267.07,5273.09,5197.58,145109453,146826555392.0,1.48,3.13,160.03,1.3,000905.SH
2020-04-08,5243.16,5271.8,5291.41,5232.62,137786255,136499535872.0,1.12,0.09,4.73,1.23,000905.SH
2020-04-09,5301.27,5322.46,5336.12,5289.38,125098463,128352886784.0,0.89,0.96,50.66,1.12,000905.SH
2020-04-10,5321.79,5208.51,5321.79,5197.98,123816389,126468210688.0,2.33,-2.14,-113.95,1.11,000905.SH
2020-04-13,5176.44,5169.18,5198.37,5140.85,98180992,101355716608.0,1.1,-0.76,-39.33,0.88,000905.SH
2020-04-14,5197.17,5288.59,5288.59,5189.82,110188244,118917316608.0,1.91,2.31,119.41,0.99,000905.SH
2020-04-15,5291.97,5268.75,5320.58,5264.01,122477399,128025726976.0,1.07,-0.38,-19.84,1.1,000905.SH
2020-04-16,5245.92,5316.97,5328.12,5238.43,120742193,122069164032.0,1.7,0.92,48.22,1.08,000905.SH
2020-04-17,5354.98,5318.45,5377.15,5309.58,136969833,156745773056.0,1.27,0.03,1.48,1.23,000905.SH
2020-04-20,5329.87,5381.79,5381.79,5311.2,120642181,130825822208.0,1.33,1.19,63.34,1.08,000905.SH
2020-04-21,5358.6,5343.88,5358.6,5287.66,130744425,139768426496.0,1.32,-0.7,-37.91,1.17,000905.SH
2020-04-22,5304.73,5387.62,5388.21,5296.26,123597007,127945773056.0,1.72,0.82,43.74,1.11,000905.SH
2020-04-23,5402.65,5357.79,5407.49,5354.94,144618301,145324601344.0,0.98,-0.55,-29.83,1.29,000905.SH
2020-04-24,5350.54,5273.55,5354.76,5258.57,131383368,127211204608.0,1.8,-1.57,-84.24,1.18,000905.SH
2020-04-27,5278.98,5265.72,5314.41,5249.31,117132426,110738403328.0,1.23,-0.15,-7.83,1.05,000905.SH
2020-04-28,5268.13,5227.85,5273.26,5102.06,140824911,133971238912.0,3.25,-0.72,-37.87,1.26,000905.SH
2020-04-29,5203.71,5226.81,5269.74,5201.47,105926848,103339319296.0,1.31,-0.02,-1.04,0.95,000905.SH
2020-04-30,5261.05,5353.86,5368.89,5261.05,133036687,142523793408.0,2.06,2.43,127.05,1.19,000905.SH
2020-05-06,5320.94,5451.32,5451.46,5318.44,141679050,159945699328.0,2.48,1.82,97.46,1.27,000905.SH
2020-05-07,5454.25,5445.75,5473.77,5425.8,140146355,147975356416.0,0.88,-0.1,-5.57,1.25,000905.SH
2020-05-08,5474.87,5507.7,5527.09,5467.65,136318623,146384769024.0,1.09,1.14,61.95,1.22,000905.SH
2020-05-11,5529.11,5496.19,5547.94,5466.62,129851986,142054907904.0,1.48,-0.21,-11.51,1.16,000905.SH
2020-05-12,5494.07,5512.46,5519.29,5441.7,115943677,127585357824.0,1.41,0.3,16.27,1.04,000905.SH
2020-05-13,5495.9,5536.28,5546.55,5483.99,107895823,120477110272.0,1.13,0.43,23.82,0.97,000905.SH
2020-05-14,5513.08,5487.11,5528.09,5485.02,119197701,129595789312.0,0.78,-0.89,-49.17,1.07,000905.SH
2020-05-15,5510.15,5507.93,5543.93,5486.26,112651512,132317036544.0,1.05,0.38,20.82,1.01,000905.SH
2020-05-18,5522.72,5478.82,5528.78,5454.96,133654664,158389051392.0,1.34,-0.53,-29.11,1.2,000905.SH
2020-05-19,5515.03,5547.88,5548.22,5504.23,112008860,133182705664.0,0.8,1.26,69.06,1.0,000905.SH
2020-05-20,5545.04,5489.7,5547.17,5473.79,123491264,141354557440.0,1.32,-1.05,-58.18,1.11,000905.SH
2020-05-21,5508.2,5426.17,5511.23,5415.6,114559109,128883851264.0,1.74,-1.16,-63.53,1.03,000905.SH
2020-05-22,5421.73,5328.23,5421.89,5307.3,106415711,115705491456.0,2.11,-1.8,-97.94,0.95,000905.SH
2020-05-25,5323.97,5316.6,5344.28,5293.23,84385682,91375349760.0,0.96,-0.22,-11.63,0.76,000905.SH
2020-05-26,5341.11,5420.21,5421.9,5341.08,90969009,99351007232.0,1.52,1.95,103.61,0.81,000905.SH
2020-05-27,5426.56,5369.5,5426.56,5358.47,103960371,113109430272.0,1.26,-0.94,-50.71,0.93,000905.SH
2020-05-28,5367.27,5361.17,5390.14,5290.29,102524252,107583819776.0,1.86,-0.16,-8.33,0.92,000905.SH
2020-05-29,5349.57,5406.34,5416.66,5336.07,105003251,110023217152.0,1.5,0.84,45.17,0.94,000905.SH
2020-06-01,5446.29,5569.48,5576.65,5446.29,141697582,147879964672.0,2.41,3.02,163.14,1.27,000905.SH
2020-06-02,5595.36,5566.44,5596.44,5544.19,139029102,149203304448.0,0.94,-0.05,-3.04,1.24,000905.SH
2020-06-03,5583.7,5572.31,5618.29,5567.07,138345518,146218274816.0,0.92,0.11,5.87,1.24,000905.SH
2020-06-04,5589.34,5576.75,5597.26,5549.36,120778465,123809984512.0,0.86,0.08,4.44,1.08,000905.SH
2020-06-05,5585.16,5585.42,5592.35,5542.87,112253898,115167432704.0,0.89,0.16,8.67,1.01,000905.SH
2020-06-08,5618.38,5575.3,5627.19,5567.21,119446190,128061194240.0,1.07,-0.18,-10.12,1.07,000905.SH
2020-06-09,5582.14,5610.38,5616.04,5560.14,114870930,119378870272.0,1.0,0.63,35.08,1.03,000905.SH
2020-06-10,5611.66,5615.24,5616.61,5581.92,108368097,114114998272.0,0.62,0.09,4.86,0.97,000905.SH
2020-06-11,5618.64,5589.1,5673.31,5567.54,127515453,144595251200.0,1.88,-0.47,-26.14,1.14,000905.SH
2020-06-12,5483.78,5591.49,5620.21,5479.27,129545464,142138380288.0,2.52,0.04,2.39,1.16,000905.SH
2020-06-15,5605.88,5590.64,5661.97,5590.64,145359777,152567152640.0,1.28,-0.02,-0.85,1.3,000905.SH
2020-06-16,5633.26,5695.3,5695.3,5624.85,133951703,142087503872.0,1.26,1.87,104.66,1.2,000905.SH
2020-06-17,5708.69,5735.42,5735.42,5685.62,146837519,153683181568.0,0.87,0.7,40.12,1.31,000905.SH
2020-06-18,5738.03,5734.4,5744.45,5705.3,158154365,160763117568.0,0.68,-0.02,-1.02,1.42,000905.SH
2020-06-19,5733.43,5787.15,5796.36,5727.62,141768097,147827142656.0,1.2,0.92,52.75,1.27,000905.SH
2020-06-22,5793.79,5784.03,5815.39,5770.81,145392348,157370408960.0,0.77,-0.05,-3.12,1.3,000905.SH
2020-06-23,5783.12,5804.34,5809.28,5755.4,125748127,140277420032.0,0.93,0.35,20.31,1.13,000905.SH
2020-06-24,5808.54,5789.09,5824.31,5773.29,110241436,128536776704.0,0.88,-0.26,-15.25,0.99,000905.SH
2020-06-29,5774.46,5762.44,5789.16,5740.26,117761152,131671126016.0,0.84,-0.46,-26.65,1.05,000905.SH
2020-06-30,5790.06,5864.42,5875.33,5788.21,115350323,139671519232.0,1.51,1.77,101.98,1.03,000905.SH
2020-07-01,5884.54,5881.89,5885.87,5814.76,142832983,161437630464.0,1.21,0.3,17.47,1.28,000905.SH
2020-07-02,5880.88,5975.28,5979.99,5858.57,201181381,200063180800.0,2.06,1.59,93.39,1.8,000905.SH
2020-07-03,5990.0,6051.51,6052.52,5968.07,226826819,217087508480.0,1.41,1.28,76.23,2.03,000905.SH
2020-07-06,6095.96,6299.86,6318.31,6095.96,302376489,291741990912.0,3.67,4.1,248.35,2.71,000905.SH
2020-07-07,6368.31,6380.03,6480.03,6300.24,325865426,329327407104.0,2.85,1.27,80.17,2.92,000905.SH
2020-07-08,6378.95,6535.42,6541.44,6352.37,288847388,292261703680.0,2.96,2.44,155.39,2.59,000905.SH
2020-07-09,6541.29,6693.75,6712.14,6530.02,317412270,334582902784.0,2.79,2.42,158.33,2.84,000905.SH
2020-07-10,6664.33,6676.44,6763.81,6644.36,288736673,322509787136.0,1.78,-0.26,-17.31,2.59,000905.SH
2020-07-13,6710.64,6899.52,6899.62,6710.64,297305595,335186153472.0,2.83,3.34,223.08,2.66,000905.SH
2020-07-14,6897.0,6807.73,6897.0,6672.8,293868298,341854744576.0,3.25,-1.33,-91.79,2.63,000905.SH
2020-07-15,6815.62,6638.84,6838.15,6598.52,256472829,300879618048.0,3.52,-2.48,-168.89,2.3,000905.SH
2020-07-16,6642.33,6320.0,6711.0,6305.13,253315871,277008154624.0,6.11,-4.8,-318.84,2.27,000905.SH
2020-07-17,6327.03,6344.59,6447.51,6272.94,196803909,215076900864.0,2.76,0.39,24.59,1.76,000905.SH
2020-07-20,6419.08,6526.83,6526.83,6340.65,212413222,225848582144.0,2.93,2.87,182.24,1.9,000905.SH
2020-07-21,6546.57,6563.32,6591.01,6500.87,193965949,214682284032.0,1.38,0.56,36.49,1.74,000905.SH
2020-07-22,6554.17,6620.69,6699.69,6534.74,210101199,232947421184.0,2.51,0.87,57.37,1.88,000905.SH
2020-07-23,6562.05,6620.09,6629.21,6431.26,207992463,240882434048.0,2.99,-0.01,-0.6,1.86,000905.SH
2020-07-24,6584.81,6283.98,6609.29,6265.38,219017777,247232798720.0,5.19,-5.08,-336.11,1.96,000905.SH
2020-07-27,6304.59,6298.74,6337.33,6229.47,145542482,168023363584.0,1.72,0.23,14.76,1.3,000905.SH
2020-07-28,6345.68,6359.66,6385.39,6307.79,138838144,162440478720.0,1.23,0.97,60.92,1.24,000905.SH
2020-07-29,6341.01,6530.27,6530.27,6324.05,159221683,186898358272.0,3.24,2.68,170.61,1.43,000905.SH
2020-07-30,6548.7,6511.44,6564.78,6491.45,177615562,209285451776.0,1.12,-0.29,-18.83,1.59,000905.SH
2020-07-31,6499.39,6579.67,6619.26,6463.42,179912942,207862489088.0,2.39,1.05,68.23,1.61,000905.SH
2020-08-03,6635.34,6739.81,6739.81,6614.43,207266747,240946720768.0,1.91,2.43,160.14,1.86,000905.SH
2020-08-04,6758.49,6697.71,6764.9,6672.89,209478935,245084782592.0,1.37,-0.62,-42.1,1.88,000905.SH
2020-08-05,6696.69,6772.84,6790.01,6653.28,184843817,217994170368.0,2.04,1.12,75.13,1.65,000905.SH
2020-08-06,6780.33,6770.3,6792.28,6656.28,205229842,240928923648.0,2.01,-0.04,-2.54,1.84,000905.SH
2020-08-07,6743.29,6688.88,6755.53,6578.67,198128215,227976663040.0,2.61,-1.2,-81.42,1.77,000905.SH
2020-08-10,6666.56,6725.3,6768.87,6651.74,175353226,210390908928.0,1.75,0.54,36.42,1.57,000905.SH
2020-08-11,6727.77,6600.85,6756.85,6594.98,180845770,203427778560.0,2.41,-1.85,-124.45,1.62,000905.SH
2020-08-12,6580.01,6528.4,6599.66,6395.01,177889044,197969436672.0,3.1,-1.1,-72.45,1.59,000905.SH
2020-08-13,6552.37,6552.66,6592.12,6518.42,162060516,166812246016.0,1.13,0.37,24.26,1.45,000905.SH
2020-08-14,6542.6,6623.56,6629.51,6506.03,156875988,161300611072.0,1.88,1.08,70.9,1.4,000905.SH
2020-08-17,6646.54,6744.55,6752.32,6614.18,201407357,207540649984.0,2.09,1.83,120.99,1.8,000905.SH
2020-08-18,6747.61,6789.4,6811.56,6737.53,189166175,208576360448.0,1.1,0.66,44.85,1.69,000905.SH
2020-08-19,6782.59,6666.27,6782.59,6661.99,194309135,205475856384.0,1.78,-1.81,-123.13,1.74,000905.SH
2020-08-20,6622.01,6593.79,6672.49,6570.69,157646259,163429359616.0,1.53,-1.09,-72.48,1.41,000905.SH
2020-08-21,6628.9,6643.94,6686.02,6589.2,142963492,153128202240.0,1.47,0.76,50.15,1.28,000905.SH
2020-08-24,6667.3,6688.96,6702.75,6589.93,143020355,157948514304.0,1.7,0.68,45.02,1.28,000905.SH
2020-08-25,6698.12,6652.55,6734.44,6631.69,147098130,158243102720.0,1.54,-0.54,-36.41,1.32,000905.SH
2020-08-26,6650.45,6525.88,6660.76,6501.24,153734771,170546094080.0,2.4,-1.9,-126.67,1.38,000905.SH
2020-08-27,6538.14,6578.79,6585.72,6486.75,129836198,142139977728.0,1.52,0.81,52.91,1.16,000905.SH
2020-08-28,6571.9,6691.21,6695.36,6553.92,141949594,155878612992.0,2.15,1.71,112.42,1.27,000905.SH
2020-08-31,6719.29,6668.43,6765.89,6667.68,156024384,173312512000.0,1.47,-0.34,-22.78,1.4,000905.SH
2020-09-01,6667.17,6710.46,6710.46,6637.63,125632489,140204445696.0,1.09,0.63,42.03,1.12,000905.SH
2020-09-02,6725.69,6717.56,6742.55,6647.03,149562547,160818470912.0,1.42,0.11,7.1,1.34,000905.SH
2020-09-03,6715.1,6662.25,6732.67,6638.45,142110336,151591727104.0,1.4,-0.82,-55.31,1.27,000905.SH
2020-09-04,6545.89,6618.58,6631.03,6538.49,125358461,132077387776.0,1.39,-0.66,-43.67,1.12,000905.SH
2020-09-07,6619.9,6478.81,6669.39,6459.1,155581747,167216214016.0,3.18,-2.11,-139.77,1.39,000905.SH
2020-09-08,6493.77,6525.1,6543.0,6432.95,161230318,148148723712.0,1.7,0.71,46.29,1.44,000905.SH
2020-09-09,6455.31,6349.22,6471.48,6319.27,216916352,176688525312.0,2.33,-2.7,-175.88,1.94,000905.SH
2020-09-10,6404.66,6235.57,6414.96,6219.64,181049498,149335339008.0,3.08,-1.79,-113.65,1.62,000905.SH
2020-09-11,6209.79,6311.97,6319.67,6209.79,124629194,115690881024.0,1.76,1.23,76.4,1.12,000905.SH
2020-09-14,6350.36,6351.24,6381.18,6297.9,130502277,129303969792.0,1.32,0.62,39.27,1.17,000905.SH
2020-09-15,6351.04,6387.88,6388.13,6328.54,115184154,117077082112.0,0.94,0.58,36.64,1.03,000905.SH
2020-09-16,6379.52,6353.84,6387.77,6321.57,113379886,112504426496.0,1.04,-0.53,-34.04,1.02,000905.SH
2020-09-17,6345.67,6367.02,6416.01,6291.63,118959680,123682496512.0,1.96,0.21,13.18,1.07,000905.SH
2020-09-18,6367.79,6469.47,6473.6,6353.56,135226263,136788918272.0,1.89,1.61,102.45,1.21,000905.SH
2020-09-21,6492.22,6445.96,6515.34,6434.32,126023721,133640323072.0,1.25,-0.36,-23.51,1.13,000905.SH
2020-09-22,6392.03,6358.65,6462.98,6341.48,121305894,122989740032.0,1.88,-1.35,-87.31,1.09,000905.SH
2020-09-23,6382.28,6392.03,6411.2,6356.16,95048832,106027143168.0,0.87,0.52,33.38,0.85,000905.SH
2020-09-24,6353.69,6244.64,6354.68,6243.28,112801467,112624607232.0,1.74,-2.31,-147.39,1.01,000905.SH
2020-09-25,6271.7,6236.89,6285.47,6206.18,87798789,92989169664.0,1.27,-0.12,-7.75,0.79,000905.SH
2020-09-28,6255.02,6178.47,6261.93,6171.02,78962916,87526268928.0,1.46,-0.94,-58.42,0.71,000905.SH
2020-09-29,6206.99,6228.77,6280.44,6179.88,81371164,91783258112.0,1.63,0.81,50.3,0.73,000905.SH
2020-09-30,6245.12,6192.5,6260.12,6155.02,81484093,89615462400.0,1.69,-0.58,-36.27,0.73,000905.SH
2020-10-09,6300.07,6357.97,6373.94,6290.47,100386232,115149926400.0,1.35,2.67,165.47,0.9,000905.SH
2020-10-12,6408.08,6541.18,6541.31,6399.68,144824348,160960008192.0,2.23,2.88,183.21,1.3,000905.SH
2020-10-13,6538.84,6551.4,6557.86,6486.31,111558451,130283810816.0,1.09,0.16,10.22,1.0,000905.SH
2020-10-14,6547.84,6508.37,6547.84,6492.66,118629604,133539991552.0,0.84,-0.66,-43.03,1.06,000905.SH
2020-10-15,6511.07,6460.04,6518.55,6456.77,107004252,115595911168.0,0.95,-0.74,-48.33,0.96,000905.SH
2020-10-16,6456.74,6428.68,6473.63,6388.65,98732022,109046534144.0,1.32,-0.49,-31.36,0.88,000905.SH
2020-10-19,6466.57,6358.32,6483.51,6346.26,103668362,114682884096.0,2.13,-1.09,-70.36,0.93,000905.SH
2020-10-20,6349.64,6423.11,6423.16,6324.39,86189225,95327322112.0,1.55,1.02,64.79,0.77,000905.SH
2020-10-21,6426.19,6350.01,6426.51,6323.44,87512256,102120927232.0,1.6,-1.14,-73.1,0.78,000905.SH
2020-10-22,6331.8,6317.14,6334.54,6256.23,85724728,96745750528.0,1.23,-0.52,-32.87,0.77,000905.SH
2020-10-23,6312.01,6213.26,6362.43,6202.53,80565089,93954359296.0,2.53,-1.64,-103.88,0.72,000905.SH
2020-10-26,6195.35,6214.38,6239.72,6127.38,73392955,85255065600.0,1.81,0.02,1.12,0.66,000905.SH
2020-10-27,6187.47,6221.34,6227.84,6168.97,75586516,89315872768.0,0.95,0.11,6.96,0.68,000905.SH
2020-10-28,6221.74,6246.0,6254.72,6164.24,87130888,104079228928.0,1.45,0.4,24.66,0.78,000905.SH
2020-10-29,6168.91,6255.19,6287.65,6159.14,92587484,109761286144.0,2.06,0.15,9.19,0.83,000905.SH
2020-10-30,6272.93,6111.48,6274.62,6103.89,112122360,126461001728.0,2.73,-2.3,-143.71,1.0,000905.SH
2020-11-02,6119.45,6143.12,6162.28,6095.8,111756380,123794411520.0,1.09,0.52,31.64,1.0,000905.SH
2020-11-03,6175.16,6241.77,6245.56,6155.73,105440036,115863060480.0,1.46,1.61,98.65,0.94,000905.SH
2020-11-04,6246.64,6234.16,6256.07,6181.1,92929746,108226613248.0,1.2,-0.12,-7.61,0.83,000905.SH
2020-11-05,6294.61,6351.98,6358.44,6273.31,118843215,132602146816.0,1.37,1.89,117.82,1.06,000905.SH
2020-11-06,6366.19,6301.25,6366.19,6254.09,118244211,131702112256.0,1.76,-0.8,-50.73,1.06,000905.SH
2020-11-09,6337.44,6421.65,6452.91,6337.44,160027881,175071789056.0,1.83,1.91,120.4,1.43,000905.SH
2020-11-10,6434.43,6373.09,6435.41,6339.29,141928932,155931471872.0,1.5,-0.76,-48.56,1.27,000905.SH
2020-11-11,6356.37,6294.61,6375.24,6292.84,130728082,134439038976.0,1.29,-1.23,-78.48,1.17,000905.SH
2020-11-12,6305.07,6315.49,6341.0,6285.29,104680686,113184124928.0,0.89,0.33,20.88,0.94,000905.SH
2020-11-13,6304.46,6306.97,6319.41,6248.36,107116321,112943607808.0,1.13,-0.13,-8.52,0.96,000905.SH
2020-11-16,6319.7,6387.37,6387.42,6294.29,133677330,131781935104.0,1.48,1.27,80.4,1.2,000905.SH
2020-11-17,6380.77,6336.94,6380.77,6300.57,141274319,138972385280.0,1.26,-0.79,-50.43,1.26,000905.SH
2020-11-18,6333.45,6341.01,6382.5,6314.31,133982461,129795858432.0,1.08,0.06,4.07,1.2,000905.SH
2020-11-19,6328.08,6360.6,6370.18,6293.56,123804846,121059610624.0,1.21,0.31,19.59,1.11,000905.SH
2020-11-20,6354.79,6422.99,6429.87,6351.31,130667645,128065404928.0,1.24,0.98,62.39,1.17,000905.SH
2020-11-23,6435.92,6472.93,6516.24,6407.06,181925668,170218078208.0,1.7,0.78,49.94,1.63,000905.SH
2020-11-24,6472.75,6475.19,6495.14,6454.67,154062966,148759535616.0,0.63,0.03,2.26,1.38,000905.SH
2020-11-25,6489.26,6350.37,6489.72,6350.37,153813107,156624908288.0,2.15,-1.93,-124.82,1.38,000905.SH
2020-11-26,6349.86,6334.3,6358.17,6284.97,123236936,125528465408.0,1.15,-0.25,-16.07,1.1,000905.SH
2020-11-27,6337.38,6351.61,6351.81,6276.07,120885115,117407961088.0,1.2,0.27,17.31,1.08,000905.SH
2020-11-30,6360.46,6320.94,6397.72,6309.44,163157683,157517647872.0,1.39,-0.48,-30.67,1.46,000905.SH
2020-12-01,6307.85,6426.62,6437.94,6299.41,150957340,152562839552.0,2.19,1.67,105.68,1.35,000905.SH
2020-12-02,6437.96,6434.98,6446.81,6392.99,149705106,150490963968.0,0.84,0.13,8.36,1.34,000905.SH
2020-12-03,6437.38,6440.88,6461.09,6392.9,152214932,152891752448.0,1.06,0.09,5.9,1.36,000905.SH
2020-12-04,6426.03,6464.73,6471.86,6409.68,128855168,135320891392.0,0.97,0.37,23.85,1.15,000905.SH
2020-12-07,6465.99,6424.68,6472.85,6417.65,121078282,130847019008.0,0.85,-0.62,-40.05,1.08,000905.SH
2020-12-08,6424.16,6423.65,6448.39,6406.72,105494991,118324850688.0,0.65,-0.02,-1.03,0.94,000905.SH
2020-12-09,6430.48,6307.22,6437.43,6307.22,121516214,133439442944.0,2.03,-1.81,-116.43,1.09,000905.SH
2020-12-10,6295.35,6320.1,6350.92,6267.17,110577142,122398601216.0,1.33,0.2,12.88,0.99,000905.SH
