date,open,close,high,low,volume,amount,amplitude,change_percent,change_amount,turnover,symbol
2020-03-20,1923.96,1915.05,1928.88,1878.85,99447956,147320991744.0,2.64,1.06,20.11,1.83,399006.SZ
2020-03-23,1856.3,1827.05,1884.45,1819.77,100245519,140788928512.0,3.38,-4.6,-88.0,1.85,399006.SZ
2020-03-24,1869.04,1876.91,1880.86,1817.55,107738324,150786043904.0,3.47,2.73,49.86,1.98,399006.SZ
2020-03-25,1924.99,1937.85,1940.07,1915.53,109371604,154129539072.0,1.31,3.25,60.94,2.01,399006.SZ
2020-03-26,1922.79,1927.28,1948.63,1914.35,91010076,127107928064.0,1.77,-0.55,-10.57,1.68,399006.SZ
2020-03-27,1955.87,1903.88,1957.7,1902.79,88595917,125181968384.0,2.85,-1.21,-23.4,1.63,399006.SZ
2020-03-30,1875.31,1860.48,1877.5,1833.01,93248637,125944299520.0,2.34,-2.28,-43.4,1.72,399006.SZ
2020-03-31,1876.69,1871.92,1886.27,1862.86,75089027,104910962688.0,1.26,0.61,11.44,1.38,399006.SZ
2020-04-01,1875.36,1864.8,1900.18,1862.27,79588690,109742325760.0,2.03,-0.38,-7.12,1.47,399006.SZ
2020-04-02,1860.08,1916.95,1916.95,1857.32,83463908,117682610176.0,3.2,2.8,52.15,1.54,399006.SZ
2020-04-03,1912.74,1906.67,1928.34,1898.79,78491579,113433006080.0,1.54,-0.54,-10.28,1.45,399006.SZ
2020-04-07,1944.96,1969.78,1972.87,1942.8,93934405,135628374016.0,1.58,3.31,63.11,1.73,399006.SZ
2020-04-08,1960.36,1964.76,1974.72,1956.9,102688837,138065453056.0,0.9,-0.25,-5.02,1.89,399006.SZ
2020-04-09,1981.24,1997.14,2001.36,1975.04,102822083,142509928448.0,1.34,1.65,32.38,1.89,399006.SZ
2020-04-10,1990.26,1949.88,1994.35,1943.69,117673203,157491593216.0,2.54,-2.37,-47.26,2.17,399006.SZ
2020-04-13,1929.8,1923.08,1937.33,1913.96,82726408,108060917760.0,1.2,-1.37,-26.8,1.52,399006.SZ
2020-04-14,1937.29,1985.43,1985.43,1934.48,87774175,123248570368.0,2.65,3.24,62.35,1.62,399006.SZ
2020-04-15,1991.6,1977.51,2002.76,1975.8,92250821,129513930752.0,1.36,-0.4,-7.92,1.7,399006.SZ
2020-04-16,1970.73,2008.39,2012.46,1968.25,94386726,128959127552.0,2.24,1.56,30.88,1.74,399006.SZ
2020-04-17,2025.65,2020.77,2048.28,2015.83,108220065,156698251264.0,1.62,0.62,12.38,1.99,399006.SZ
2020-04-20,2027.84,2043.44,2043.56,2022.59,94948122,132570595328.0,1.04,1.12,22.67,1.75,399006.SZ
2020-04-21,2035.77,2023.94,2035.77,1996.96,100837496,136526233600.0,1.9,-0.95,-19.5,1.86,399006.SZ
2020-04-22,2005.65,2043.17,2043.56,2002.96,96548431,124832542720.0,2.01,0.95,19.23,1.78,399006.SZ
2020-04-23,2053.12,2029.52,2057.85,2027.33,101770888,133324025856.0,1.49,-0.67,-13.65,1.87,399006.SZ
2020-04-24,2032.55,2003.75,2038.24,1997.12,98175462,122061488128.0,2.03,-1.27,-25.77,1.81,399006.SZ
2020-04-27,2011.16,2018.67,2035.89,1995.51,84520653,108114104320.0,2.02,0.74,14.92,1.56,399006.SZ
2020-04-28,2023.96,2030.72,2046.93,1967.4,98202547,132028948480.0,3.94,0.6,12.05,1.81,399006.SZ
2020-04-29,2022.51,2030.48,2053.38,2020.98,74031473,101273894912.0,1.6,-0.01,-0.24,1.36,399006.SZ
2020-04-30,2044.68,2069.43,2077.81,2043.82,92259395,136310890496.0,1.67,1.92,38.95,1.7,399006.SZ
2020-05-06,2052.39,2110.27,2111.66,2051.29,88958108,137454743552.0,2.92,1.97,40.84,1.64,399006.SZ
2020-05-07,2113.75,2106.84,2116.23,2095.74,87730691,130666975232.0,0.97,-0.16,-3.43,1.62,399006.SZ
2020-05-08,2117.87,2125.24,2137.79,2112.89,86308598,133023162368.0,1.18,0.87,18.4,1.59,399006.SZ
2020-05-11,2137.98,2102.83,2139.67,2088.66,88158884,133238882304.0,2.4,-1.05,-22.41,1.62,399006.SZ
2020-05-12,2106.22,2124.15,2125.32,2092.58,82133007,119689207808.0,1.56,1.01,21.32,1.51,399006.SZ
2020-05-13,2120.01,2140.68,2145.02,2116.55,76039749,117121970176.0,1.34,0.78,16.53,1.4,399006.SZ
2020-05-14,2131.46,2117.65,2137.14,2116.35,83797583,122394296320.0,0.97,-1.08,-23.03,1.54,399006.SZ
2020-05-15,2128.88,2124.31,2138.97,2109.55,82473692,129839185920.0,1.39,0.31,6.66,1.52,399006.SZ
2020-05-18,2122.31,2114.86,2137.15,2096.25,91835860,144521134080.0,1.93,-0.44,-9.45,1.69,399006.SZ
2020-05-19,2137.42,2144.12,2144.98,2128.89,79874086,128923742208.0,0.76,1.38,29.26,1.47,399006.SZ
2020-05-20,2149.29,2118.12,2153.24,2112.09,86947433,145434890240.0,1.92,-1.21,-26.0,1.6,399006.SZ
2020-05-21,2130.96,2099.43,2138.72,2092.54,78795763,126857216000.0,2.18,-0.88,-18.69,1.45,399006.SZ
2020-05-22,2099.42,2046.6,2099.42,2036.68,77402719,115134746624.0,2.99,-2.52,-52.83,1.43,399006.SZ
2020-05-25,2049.71,2052.3,2055.19,2036.0,65445850,97520836608.0,0.94,0.28,5.7,1.21,399006.SZ
2020-05-26,2070.14,2112.97,2113.29,2067.14,74688074,115153960960.0,2.25,2.96,60.67,1.38,399006.SZ
2020-05-27,2114.07,2071.47,2114.86,2064.41,79251187,123633311744.0,2.39,-1.96,-41.5,1.46,399006.SZ
2020-05-28,2071.17,2054.96,2075.87,2021.98,79237094,115351465984.0,2.6,-0.8,-16.51,1.46,399006.SZ
2020-05-29,2049.75,2086.67,2090.3,2043.95,81707121,118566539264.0,2.26,1.54,31.71,1.5,399006.SZ
2020-06-01,2105.24,2158.22,2163.35,2105.24,107881047,156426711040.0,2.78,3.43,71.55,1.99,399006.SZ
2020-06-02,2164.99,2145.29,2164.99,2132.4,104579154,152468344832.0,1.51,-0.6,-12.93,1.93,399006.SZ
2020-06-03,2151.5,2143.12,2165.45,2139.99,105267978,153134641152.0,1.19,-0.1,-2.17,1.94,399006.SZ
2020-06-04,2150.5,2151.38,2157.28,2137.35,90592753,130827440128.0,0.93,0.39,8.26,1.67,399006.SZ
2020-06-05,2152.42,2166.38,2166.38,2143.28,88307978,127844155392.0,1.07,0.7,15.0,1.63,399006.SZ
2020-06-08,2184.58,2153.56,2186.97,2147.86,93823142,138794643456.0,1.81,-0.59,-12.82,1.73,399006.SZ
2020-06-09,2160.34,2181.59,2186.47,2147.17,87763702,126395199488.0,1.82,1.3,28.03,1.62,399006.SZ
2020-06-10,2186.56,2201.99,2205.27,2180.35,87499469,127672705024.0,1.14,0.94,20.4,1.61,399006.SZ
2020-06-11,2202.14,2195.64,2236.08,2181.59,99897644,156547948544.0,2.47,-0.29,-6.35,1.84,399006.SZ
2020-06-12,2149.96,2206.76,2220.97,2147.42,100486648,155365687296.0,3.35,0.51,11.12,1.85,399006.SZ
2020-06-15,2223.43,2219.55,2256.65,2217.29,112047626,167727722496.0,1.78,0.58,12.79,2.06,399006.SZ
2020-06-16,2246.89,2260.46,2261.18,2239.34,108926659,161819258880.0,0.98,1.84,40.91,2.01,399006.SZ
2020-06-17,2265.09,2263.96,2274.49,2248.72,116015862,168589934592.0,1.14,0.15,3.5,2.14,399006.SZ
2020-06-18,2266.88,2266.03,2270.11,2243.63,108987935,168133066752.0,1.17,0.09,2.07,2.01,399006.SZ
2020-06-19,2271.65,2319.45,2328.58,2271.59,100233236,163307950080.0,2.51,2.36,53.42,1.85,399006.SZ
2020-06-22,2328.4,2342.88,2358.91,2328.4,104128724,173898862592.0,1.32,1.01,23.43,1.92,399006.SZ
2020-06-23,2344.05,2382.05,2382.33,2335.22,98577981,163970355200.0,2.01,1.67,39.17,1.82,399006.SZ
2020-06-24,2386.26,2382.47,2397.36,2367.68,93243489,161551351808.0,1.25,0.02,0.42,1.72,399006.SZ
2020-06-29,2375.99,2372.54,2387.16,2360.16,95177705,156596441088.0,1.13,-0.42,-9.93,1.75,399006.SZ
2020-06-30,2387.59,2438.2,2441.9,2387.59,96080883,165844824064.0,2.29,2.77,65.66,1.77,399006.SZ
2020-07-01,2449.87,2419.63,2450.84,2381.59,102393820,179384528896.0,2.84,-0.76,-18.57,1.89,399006.SZ
2020-07-02,2418.31,2424.39,2435.12,2397.69,118604664,191271698432.0,1.55,0.2,4.76,2.18,399006.SZ
2020-07-03,2426.3,2462.56,2467.5,2408.0,122974897,203888529408.0,2.45,1.57,38.17,2.26,399006.SZ
2020-07-06,2469.24,2529.49,2535.71,2460.13,161741281,262946570240.0,3.07,2.72,66.93,2.98,399006.SZ
2020-07-07,2548.41,2591.26,2632.81,2538.82,180541253,295047643136.0,3.72,2.44,61.77,3.32,399006.SZ
2020-07-08,2603.65,2651.97,2653.07,2577.48,159121155,266094538752.0,2.92,2.34,60.71,2.93,399006.SZ
2020-07-09,2649.45,2757.65,2771.22,2646.47,189561838,321112182784.0,4.7,3.98,105.68,3.49,399006.SZ
2020-07-10,2744.61,2778.46,2799.0,2734.97,167708086,293069344768.0,2.32,0.75,20.81,3.09,399006.SZ
2020-07-13,2789.98,2889.43,2896.31,2789.98,169754097,304746565632.0,3.83,3.99,110.97,3.13,399006.SZ
2020-07-14,2876.85,2858.67,2892.89,2789.04,180223101,323825037312.0,3.59,-1.06,-30.76,3.32,399006.SZ
2020-07-15,2866.24,2813.06,2894.42,2787.83,170655662,302172184576.0,3.73,-1.6,-45.61,3.14,399006.SZ
2020-07-16,2814.8,2646.26,2849.1,2638.17,153221189,273147125760.0,7.5,-5.93,-166.8,2.82,399006.SZ
2020-07-17,2659.45,2662.4,2726.28,2618.68,120066639,213300256768.0,4.07,0.61,16.14,2.21,399006.SZ
2020-07-20,2707.61,2697.3,2717.0,2619.03,117272827,204573863936.0,3.68,1.31,34.9,2.16,399006.SZ
2020-07-21,2708.13,2736.51,2745.05,2692.87,115334950,200792236032.0,1.93,1.45,39.21,2.12,399006.SZ
2020-07-22,2725.45,2769.03,2807.42,2716.45,124062287,221101805568.0,3.32,1.19,32.52,2.28,399006.SZ
2020-07-23,2740.41,2799.67,2799.67,2707.55,132577905,238214975488.0,3.33,1.11,30.64,2.44,399006.SZ
2020-07-24,2769.97,2627.84,2781.79,2614.78,149887695,262838988800.0,5.97,-6.14,-171.83,2.76,399006.SZ
2020-07-27,2639.26,2631.76,2671.45,2605.77,105550538,182776168448.0,2.5,0.15,3.92,1.94,399006.SZ
2020-07-28,2668.25,2666.52,2677.74,2627.65,103259167,173581766656.0,1.9,1.32,34.76,1.9,399006.SZ
2020-07-29,2659.94,2767.4,2768.17,2652.9,120422001,207325208576.0,4.32,3.78,100.88,2.22,399006.SZ
2020-07-30,2782.11,2743.63,2787.38,2734.06,126736850,214750924800.0,1.93,-0.86,-23.77,2.33,399006.SZ
2020-07-31,2747.41,2795.4,2817.42,2741.44,129297252,227349344256.0,2.77,1.89,51.77,2.38,399006.SZ
2020-08-03,2831.35,2868.88,2870.65,2801.11,150431508,262994456576.0,2.49,2.63,73.48,2.77,399006.SZ
2020-08-04,2863.32,2832.84,2893.4,2819.01,144144671,258657021952.0,2.59,-1.26,-36.04,2.65,399006.SZ
2020-08-05,2826.41,2860.24,2875.44,2803.77,127093709,229270245376.0,2.53,0.97,27.4,2.34,399006.SZ
2020-08-06,2868.82,2814.37,2868.82,2774.69,135627825,246390587392.0,3.29,-1.6,-45.87,2.5,399006.SZ
2020-08-07,2807.1,2749.95,2823.97,2703.13,130888115,242167345152.0,4.29,-2.29,-64.42,2.41,399006.SZ
2020-08-10,2735.43,2735.26,2757.43,2693.73,114694561,208395202560.0,2.32,-0.53,-14.69,2.11,399006.SZ
2020-08-11,2740.15,2688.7,2774.9,2686.19,116820129,198914740224.0,3.24,-1.7,-46.56,2.15,399006.SZ
2020-08-12,2689.58,2635.5,2694.95,2577.71,114547254,201488130048.0,4.36,-1.98,-53.2,2.11,399006.SZ
2020-08-13,2657.2,2622.64,2660.71,2611.14,98470628,154800082944.0,1.88,-0.49,-12.86,1.81,399006.SZ
2020-08-14,2624.83,2668.71,2669.48,2615.63,98893865,152183996416.0,2.05,1.76,46.07,1.82,399006.SZ
2020-08-17,2682.21,2696.39,2696.7,2652.05,117900767,189724618752.0,1.67,1.04,27.68,2.17,399006.SZ
2020-08-18,2702.42,2701.06,2724.04,2689.03,120482381,188021866496.0,1.3,0.17,4.67,2.22,399006.SZ
2020-08-19,2695.89,2612.84,2695.89,2612.84,117382121,182883291136.0,3.07,-3.27,-88.22,2.16,399006.SZ
2020-08-20,2592.88,2587.86,2629.29,2578.39,97504586,149620502528.0,1.95,-0.96,-24.98,1.8,399006.SZ
2020-08-21,2611.54,2632.45,2644.02,2607.82,108592717,162421002240.0,1.4,1.72,44.59,2.0,399006.SZ
2020-08-24,2653.63,2684.63,2704.8,2592.66,140387023,228900761600.0,4.26,1.98,52.18,2.58,399006.SZ
2020-08-25,2687.29,2701.6,2737.47,2683.19,184570035,271310897152.0,2.02,0.63,16.97,3.4,399006.SZ
2020-08-26,2701.48,2644.15,2717.8,2635.13,182394772,265592184832.0,3.06,-2.13,-57.45,3.36,399006.SZ
2020-08-27,2653.74,2689.17,2699.89,2637.42,194445425,257747525632.0,2.36,1.7,45.02,3.58,399006.SZ
2020-08-28,2687.23,2757.84,2762.89,2680.49,192629624,264749424640.0,3.06,2.55,68.67,3.55,399006.SZ
2020-08-31,2769.83,2728.31,2779.52,2726.68,172379315,252996059136.0,1.92,-1.07,-29.53,3.17,399006.SZ
2020-09-01,2721.18,2750.42,2750.42,2701.56,169326794,235763376128.0,1.79,0.81,22.11,3.12,399006.SZ
2020-09-02,2753.93,2771.85,2785.35,2731.41,261898335,317582123008.0,1.96,0.78,21.43,4.82,399006.SZ
2020-09-03,2766.98,2746.95,2789.12,2738.13,235160294,294508957696.0,1.84,-0.9,-24.9,4.33,399006.SZ
2020-09-04,2690.29,2732.15,2739.9,2686.87,219787730,274964631552.0,1.93,-0.54,-14.8,4.05,399006.SZ
2020-09-07,2728.74,2641.2,2745.61,2628.86,279801623,354779033600.0,4.27,-3.33,-90.95,5.15,399006.SZ
2020-09-08,2648.44,2650.63,2663.69,2612.64,287032494,337455517696.0,1.93,0.36,9.43,5.29,399006.SZ
2020-09-09,2609.13,2523.4,2609.37,2506.9,333019924,402170671104.0,3.87,-4.8,-127.23,6.13,399006.SZ
2020-09-10,2551.3,2483.03,2565.85,2477.67,258704125,302223597568.0,3.49,-1.6,-40.37,4.76,399006.SZ
2020-09-11,2474.7,2536.62,2542.13,2474.7,181170327,215615664128.0,2.72,2.16,53.59,3.34,399006.SZ
2020-09-14,2568.01,2572.6,2604.39,2548.09,216006820,270521462784.0,2.22,1.42,35.98,3.98,399006.SZ
2020-09-15,2578.69,2595.15,2599.54,2563.07,200779067,258225369088.0,1.42,0.88,22.55,3.7,399006.SZ
2020-09-16,2597.64,2554.8,2597.64,2540.02,168027776,230373343232.0,2.22,-1.55,-40.35,3.09,399006.SZ
2020-09-17,2551.29,2557.32,2582.26,2521.6,167239058,252663246848.0,2.37,0.1,2.52,3.08,399006.SZ
2020-09-18,2558.29,2596.08,2600.58,2537.84,168612431,244927217664.0,2.45,1.52,38.76,3.1,399006.SZ
2020-09-21,2605.55,2569.22,2607.65,2565.04,156041119,222557696000.0,1.64,-1.03,-26.86,2.87,399006.SZ
2020-09-22,2556.46,2555.54,2596.81,2547.36,153335322,217220534272.0,1.92,-0.53,-13.68,2.82,399006.SZ
2020-09-23,2563.71,2599.88,2608.42,2549.34,151395013,223720869888.0,2.31,1.74,44.34,2.79,399006.SZ
2020-09-24,2576.04,2535.87,2583.62,2535.87,151494833,215067009024.0,1.84,-2.46,-64.01,2.79,399006.SZ
2020-09-25,2551.44,2540.43,2570.36,2529.13,114822561,171386163200.0,1.63,0.18,4.56,2.11,399006.SZ
2020-09-28,2551.78,2521.25,2555.02,2517.04,105451802,159573700608.0,1.5,-0.75,-19.18,1.94,399006.SZ
2020-09-29,2538.36,2563.38,2579.27,2521.7,105438948,162605617152.0,2.28,1.67,42.13,1.94,399006.SZ
2020-09-30,2575.46,2574.76,2601.8,2561.05,105226163,158726193152.0,1.59,0.44,11.38,1.94,399006.SZ
2020-10-09,2632.59,2672.93,2679.01,2629.22,128032036,210985295872.0,1.93,3.81,98.17,2.36,399006.SZ
2020-10-12,2702.16,2777.39,2777.39,2698.76,176529216,296414105600.0,2.94,3.91,104.46,3.25,399006.SZ
2020-10-13,2769.66,2784.72,2792.97,2754.15,183509924,286746165248.0,1.4,0.26,7.33,3.38,399006.SZ
2020-10-14,2777.89,2764.24,2793.49,2759.54,169728640,278875873280.0,1.22,-0.74,-20.48,3.13,399006.SZ
2020-10-15,2767.17,2737.96,2770.34,2735.34,151905408,258762371072.0,1.27,-0.95,-26.28,2.8,399006.SZ
2020-10-16,2735.68,2724.5,2754.35,2697.25,142005522,235491274752.0,2.09,-0.49,-13.46,2.61,399006.SZ
2020-10-19,2750.95,2689.67,2752.76,2684.46,150176422,236715294720.0,2.51,-1.28,-34.83,2.77,399006.SZ
2020-10-20,2698.05,2740.58,2740.58,2686.82,157557788,242242117632.0,2.0,1.89,50.91,2.9,399006.SZ
2020-10-21,2746.73,2700.53,2746.73,2689.34,161440343,258329632768.0,2.09,-1.46,-40.05,2.97,399006.SZ
2020-10-22,2686.78,2673.59,2686.89,2645.75,151409039,233908051968.0,1.52,-1.0,-26.94,2.79,399006.SZ
2020-10-23,2680.71,2600.84,2701.46,2592.42,153721567,243601985536.0,4.08,-2.72,-72.75,2.83,399006.SZ
2020-10-26,2585.79,2617.74,2629.31,2555.32,133135365,212824150016.0,2.84,0.65,16.9,2.45,399006.SZ
2020-10-27,2618.7,2650.76,2656.16,2613.08,142386232,223287308288.0,1.65,1.26,33.02,2.62,399006.SZ
2020-10-28,2648.49,2670.48,2684.95,2628.47,158778988,252645384192.0,2.13,0.74,19.72,2.92,399006.SZ
2020-10-29,2635.69,2699.92,2713.88,2631.23,161475013,264852049920.0,3.09,1.1,29.44,2.97,399006.SZ
2020-10-30,2709.0,2655.86,2712.45,2647.31,173740511,275441983488.0,2.41,-1.63,-44.06,3.2,399006.SZ
2020-11-02,2670.52,2708.39,2721.31,2664.76,138566743,231223316480.0,2.13,1.98,52.53,2.55,399006.SZ
2020-11-03,2720.7,2744.31,2750.47,2701.07,148443722,241470820352.0,1.82,1.33,35.92,2.73,399006.SZ
2020-11-04,2747.54,2750.55,2758.42,2725.52,145202194,236198162432.0,1.2,0.23,6.24,2.67,399006.SZ
2020-11-05,2782.06,2787.88,2791.57,2744.78,157450199,263129825280.0,1.7,1.36,37.33,2.9,399006.SZ
2020-11-06,2798.55,2733.07,2798.55,2708.08,148553546,255987593216.0,3.25,-1.97,-54.81,2.74,399006.SZ
2020-11-09,2753.93,2814.0,2831.37,2753.93,165226934,296284303360.0,2.83,2.96,80.93,3.04,399006.SZ
2020-11-10,2811.48,2773.22,2811.48,2757.95,153553843,273934569472.0,1.9,-1.45,-40.78,2.83,399006.SZ
2020-11-11,2762.71,2681.52,2766.64,2681.52,125100460,224908267520.0,3.07,-3.31,-91.7,2.3,399006.SZ
2020-11-12,2705.76,2700.51,2721.43,2687.76,107900127,184449388544.0,1.26,0.71,18.99,1.99,399006.SZ
2020-11-13,2699.52,2706.81,2717.46,2679.09,96424476,175275257856.0,1.42,0.23,6.3,1.78,399006.SZ
2020-11-16,2716.02,2712.41,2722.52,2679.1,98640215,180541607936.0,1.6,0.21,5.6,1.82,399006.SZ
2020-11-17,2715.09,2658.09,2715.69,2626.37,112459615,202144874496.0,3.29,-2.0,-54.32,2.07,399006.SZ
2020-11-18,2656.89,2620.67,2680.62,2612.82,105527485,188133265408.0,2.55,-1.41,-37.42,1.94,399006.SZ
2020-11-19,2614.78,2645.16,2651.37,2593.83,117615007,192331137024.0,2.2,0.93,24.49,2.17,399006.SZ
2020-11-20,2649.56,2667.09,2677.13,2649.56,105833684,178868015104.0,1.04,0.83,21.93,1.95,399006.SZ
2020-11-23,2677.35,2686.36,2705.77,2653.08,111090074,199915409408.0,1.98,0.72,19.27,2.05,399006.SZ
2020-11-24,2689.8,2674.8,2700.02,2664.95,100786819,179873300480.0,1.31,-0.43,-11.56,1.86,399006.SZ
2020-11-25,2678.11,2615.53,2679.03,2615.53,105680515,187336953856.0,2.37,-2.22,-59.27,1.95,399006.SZ
2020-11-26,2616.74,2609.39,2632.87,2584.69,96422807,165584596992.0,1.84,-0.23,-6.14,1.78,399006.SZ
2020-11-27,2614.66,2618.99,2635.69,2594.07,92445133,160937115648.0,1.6,0.37,9.6,1.7,399006.SZ
2020-11-30,2627.87,2631.89,2653.44,2593.7,101784215,188924104704.0,2.28,0.49,12.9,1.87,399006.SZ
2020-12-01,2628.73,2698.44,2700.28,2627.45,107272561,190245548032.0,2.77,2.53,66.55,1.98,399006.SZ
2020-12-02,2697.44,2682.97,2703.25,2662.18,108326577,191294115840.0,1.52,-0.57,-15.47,1.99,399006.SZ
2020-12-03,2681.59,2712.52,2721.85,2670.21,103656535,185370312704.0,1.92,1.1,29.55,1.91,399006.SZ
2020-12-04,2701.37,2730.84,2736.27,2696.95,88609362,158581686272.0,1.45,0.68,18.32,1.63,399006.SZ
2020-12-07,2720.85,2726.48,2739.77,2715.93,90628690,173246119936.0,0.87,-0.16,-4.36,1.67,399006.SZ
2020-12-08,2736.03,2746.28,2757.34,2735.83,82537974,154524909568.0,0.79,0.73,19.8,1.52,399006.SZ
2020-12-09,2752.35,2697.83,2763.41,2693.19,101002816,181141127168.0,2.56,-1.76,-48.45,1.86,399006.SZ
2020-12-10,2689.21,2718.55,2734.64,2675.46,85881188,155131064320.0,2.19,0.77,20.72,1.58,399006.SZ
2020-12-11,2727.97,2687.78,2733.94,2665.1,106423086,185437401088.0,2.53,-1.13,-30.77,1.96,399006.SZ
2020-12-14,2695.19,2726.6,2729.07,2674.51,90804572,162012545024.0,2.03,1.44,38.82,1.67,399006.SZ
2020-12-15,2727.95,2758.85,2761.32,2720.14,85709855,157492707328.0,1.51,1.18,32.25,1.58,399006.SZ
2020-12-16,2764.34,2760.64,2771.59,2732.58,88134019,155234361344.0,1.41,0.06,1.79,1.62,399006.SZ
2020-12-17,2758.44,2785.62,2789.25,2739.16,93729080,162824200192.0,1.81,0.9,24.98,1.73,399006.SZ
2020-12-18,2787.78,2780.73,2803.11,2768.47,82883837,152865546240.0,1.24,-0.18,-4.89,1.53,399006.SZ
2020-12-21,2789.64,2882.44,2882.44,2783.39,88575201,175092776960.0,3.56,3.66,101.71,1.63,399006.SZ
2020-12-22,2867.21,2811.75,2888.35,2809.92,104673254,191347343360.0,2.72,-2.45,-70.69,1.93,399006.SZ
2020-12-23,2822.26,2842.97,2865.47,2809.79,99054392,187706605568.0,1.98,1.11,31.22,1.82,399006.SZ
2020-12-24,2838.94,2820.75,2848.34,2811.93,102202312,174342705152.0,1.28,-0.78,-22.22,1.88,399006.SZ
2020-12-25,2811.55,2840.8,2841.57,2793.78,87907671,159956082688.0,1.69,0.71,20.05,1.62,399006.SZ
2020-12-28,2847.12,2842.81,2861.0,2823.0,97762012,174771904512.0,1.34,0.07,2.01,1.8,399006.SZ
2020-12-29,2838.71,2813.0,2843.72,2795.65,97368671,173598158848.0,1.69,-1.05,-29.81,1.79,399006.SZ
2020-12-30,2828.01,2900.54,2909.19,2827.07,84564375,165360001024.0,2.92,3.11,87.54,1.56,399006.SZ
2020-12-31,2911.39,2966.26,2969.75,2909.67,87399892,179293601792.0,2.07,2.27,65.72,1.61,399006.SZ
2021-01-04,2977.32,3078.11,3094.53,2963.41,104349614,229575307264.0,4.42,3.77,111.85,1.92,399006.SZ
2021-01-05,3050.18,3097.98,3100.0,3027.76,109187300,241289113600.0,2.35,0.65,19.87,2.01,399006.SZ
2021-01-06,3113.85,3115.09,3134.76,3057.56,111972349,225083674624.0,2.49,0.55,17.11,2.06,399006.SZ
2021-01-07,3106.34,3162.4,3162.4,3086.06,126540769,233521254400.0,2.45,1.52,47.31,2.33,399006.SZ
2021-01-08,3179.37,3150.78,3194.37,3115.99,111271747,215418740736.0,2.48,-0.37,-11.62,2.05,399006.SZ
2021-01-11,3159.59,3092.86,3159.59,3066.74,108210138,225389522944.0,2.95,-1.84,-57.92,1.99,399006.SZ
2021-01-12,3079.84,3180.35,3180.35,3057.74,93867325,199272407040.0,3.96,2.83,87.49,1.73,399006.SZ
2021-01-13,3180.75,3130.3,3207.07,3100.07,104239949,224930406400.0,3.36,-1.57,-50.05,1.92,399006.SZ
2021-01-14,3101.96,3089.18,3142.85,3061.02,94183094,200034631680.0,2.61,-1.31,-41.12,1.73,399006.SZ
2021-01-15,3074.0,3089.94,3109.87,3020.78,91396641,185980432384.0,2.88,0.02,0.76,1.68,399006.SZ
2021-01-18,3078.03,3149.2,3164.58,3056.81,93923228,183974076416.0,3.49,1.92,59.26,1.73,399006.SZ
2021-01-19,3146.27,3084.49,3157.46,3074.19,106575119,197984350208.0,2.64,-2.05,-64.71,1.96,399006.SZ
2021-01-20,3106.35,3204.93,3204.93,3098.43,94380762,195028340736.0,3.45,3.9,120.44,1.74,399006.SZ
2021-01-21,3217.83,3283.72,3303.32,3217.83,106153641,218962440192.0,2.67,2.46,78.79,1.95,399006.SZ
2021-01-22,3282.04,3358.24,3366.69,3281.4,105032753,232440172544.0,2.6,2.27,74.52,1.93,399006.SZ
2021-01-25,3363.6,3355.24,3427.44,3333.74,103834678,237284188160.0,2.79,-0.09,-3.0,1.91,399006.SZ
2021-01-26,3335.44,3258.36,3335.44,3253.27,92179459,206073286656.0,2.45,-2.89,-96.88,1.7,399006.SZ
2021-01-27,3269.77,3281.03,3296.16,3196.09,91484093,182490439680.0,3.07,0.7,22.67,1.68,399006.SZ
2021-01-28,3219.93,3161.86,3248.02,3160.53,95663222,183998963712.0,2.67,-3.63,-119.17,1.76,399006.SZ
2021-01-29,3201.67,3128.86,3221.11,3070.04,98297508,190745907200.0,4.78,-1.04,-33.0,1.81,399006.SZ
2021-02-01,3134.79,3159.99,3189.85,3123.44,87202140,174690824192.0,2.12,0.99,31.13,1.61,399006.SZ
2021-02-02,3176.25,3228.7,3232.43,3130.76,85529208,179022979072.0,3.22,2.17,68.71,1.57,399006.SZ
2021-02-03,3245.26,3223.77,3276.23,3218.87,87356803,185243344896.0,1.78,-0.15,-4.93,1.61,399006.SZ
2021-02-04,3208.65,3200.55,3248.28,3155.79,86627497,174213619712.0,2.87,-0.72,-23.22,1.6,399006.SZ
2021-02-05,3224.85,3193.71,3256.72,3191.46,76045481,162001551360.0,2.04,-0.21,-6.84,1.4,399006.SZ
2021-02-08,3202.48,3278.06,3278.06,3162.59,66972657,152656265216.0,3.62,2.64,84.35,1.23,399006.SZ
2021-02-09,3291.5,3334.24,3339.97,3273.06,71738962,158877659136.0,2.04,1.71,56.18,1.32,399006.SZ
2021-02-10,3350.32,3413.81,3427.82,3314.67,69134932,160180531200.0,3.39,2.39,79.57,1.27,399006.SZ
2021-02-18,3475.89,3320.14,3476.0,3300.18,91427756,203141947392.0,5.15,-2.74,-93.67,1.68,399006.SZ
2021-02-19,3289.01,3285.53,3308.75,3195.95,93986268,181261955072.0,3.4,-1.04,-34.61,1.73,399006.SZ
2021-02-22,3278.59,3138.67,3278.59,3138.65,118336668,219875917824.0,4.26,-4.47,-146.86,2.18,399006.SZ
2021-02-23,3099.19,3112.36,3156.37,3090.32,88083781,164296957952.0,2.1,-0.84,-26.31,1.62,399006.SZ
