symbol,symbol_type,total_return,annual_return,max_drawdown,sharpe_ratio,final_value,dca_buy_count,dca_sell_count,t_buy_count,t_sell_count,t_profit,data_points,start_date,end_date,data_start_date,data_end_date,annual_returns
588920.SZ,etf,0.0065655139999997334,0.013586268274898394,0.003226223691703451,-2.7227250268885563,503282.75699999987,25,0,0,0,0,120,2015-01-01,2026-01-21,2025-07-28,2026-01-21,"[{""year"": 2025, ""return"": 0.0018275002750025935, ""profit"": 0}, {""year"": 2026, ""return"": 0.00365385595195961, ""profit"": 0}]"
588930.SZ,etf,0.017069180000000517,0.016745311532903484,0.009667228043203703,-0.9944669617435409,508534.59000000026,49,0,0,0,0,248,2015-01-01,2026-01-21,2025-01-14,2026-01-21,"[{""year"": 2025, ""return"": 0.008232728000000585, ""profit"": 0}, {""year"": 2026, ""return"": 0.006304807911111392, ""profit"": 0}]"
589060.SZ,etf,0.012719370000000112,0.015496486894366113,0.005046576873242202,-1.785772583351451,506359.68500000006,40,0,0,0,0,202,2015-01-01,2026-01-21,2025-03-27,2026-01-21,"[{""year"": 2025, ""return"": 0.006560318000000087, ""profit"": 0}, {""year"": 2026, ""return"": 0.004639498563710476, ""profit"": 0}]"
589200.SZ,etf,0.004184518000000273,0.009223982006259845,0.00164176715985919,-4.5901178901524435,502092.25900000014,23,0,0,0,0,111,2015-01-01,2026-01-21,2025-08-08,2026-01-21,"[{""year"": 2025, ""return"": 0.0006958800000001211, ""profit"": 0}, {""year"": 2026, ""return"": 0.0026476396449994426, ""profit"": 0}]"
589210.SZ,etf,0.0004401139999999432,0.005553511130214295,0.00013344745345457104,-24.626160462223424,500220.057,4,0,0,0,0,20,2015-01-01,2026-01-21,2025-12-23,2026-01-21,"[{""year"": 2025, ""return"": -6.152000000001862e-06, ""profit"": 0}, {""year"": 2026, ""return"": 0.0004177766718824339, ""profit"": 0}]"
589300.SZ,etf,0.010733501999999746,0.01406520871649053,0.004387651526279558,-2.0707959582578526,505366.7509999999,37,0,0,0,0,188,2015-01-01,2026-01-21,2025-04-17,2026-01-21,"[{""year"": 2025, ""return"": 0.005363583999999915, ""profit"": 0}, {""year"": 2026, ""return"": 0.004118673431509803, ""profit"": 0}]"
589380.SZ,etf,0.005965626000000164,0.010698908093903281,0.003661556215966077,-2.7608321526302353,502982.8130000001,28,0,0,0,0,139,2015-01-01,2026-01-21,2025-07-01,2026-01-21,"[{""year"": 2025, ""return"": 0.0016065340000001014, ""profit"": 0}, {""year"": 2026, ""return"": 0.0030515826093381426, ""profit"": 0}]"
589520.SZ,etf,0.013954978000000003,0.01623986335367289,0.007796565977604875,-1.2448781016454402,506977.489,42,0,0,0,0,212,2015-01-01,2026-01-21,2025-03-13,2026-01-21,"[{""year"": 2025, ""return"": 0.006410371999999974, ""profit"": 0}, {""year"": 2026, ""return"": 0.0053233321892233185, ""profit"": 0}]"
589660.SZ,etf,0.014195111999999848,0.016105921392651767,0.005721583022382848,-1.7055219773386854,507097.5559999999,43,0,0,0,0,218,2015-01-01,2026-01-21,2025-03-05,2026-01-21,"[{""year"": 2025, ""return"": 0.0074631900000000605, ""profit"": 0}, {""year"": 2026, ""return"": 0.004931215892034548, ""profit"": 0}]"
589800.SZ,etf,0.014451960000000428,0.01634644312951883,0.005794403836167681,-1.620912874398372,507225.9800000002,43,0,0,0,0,219,2015-01-01,2026-01-21,2025-03-04,2026-01-21,"[{""year"": 2025, ""return"": 0.0076253900000003635, ""profit"": 0}, {""year"": 2026, ""return"": 0.0050088028178957395, ""profit"": 0}]"
589880.SZ,etf,0.014369836000000476,0.01605306116747296,0.005854400334539962,-1.7528249613999733,507184.91800000024,44,0,0,0,0,221,2015-01-01,2026-01-21,2025-02-28,2026-01-21,"[{""year"": 2025, ""return"": 0.007550294000000577, ""profit"": 0}, {""year"": 2026, ""return"": 0.005154562884997285, ""profit"": 0}]"
589890.SZ,etf,0.013950430000000168,0.015828046385359507,0.005621305533152628,-1.7766588331377697,506975.2150000001,43,0,0,0,0,218,2015-01-01,2026-01-21,2025-03-05,2026-01-21,"[{""year"": 2025, ""return"": 0.007273374000000186, ""profit"": 0}, {""year"": 2026, ""return"": 0.005012015942156983, ""profit"": 0}]"
589900.SZ,etf,0.014125846000000252,0.01602725801505045,0.005764953220744037,-1.7080373143635381,507062.9230000001,43,0,0,0,0,218,2015-01-01,2026-01-21,2025-03-05,2026-01-21,"[{""year"": 2025, ""return"": 0.007554022000000113, ""profit"": 0}, {""year"": 2026, ""return"": 0.004875184117801667, ""profit"": 0}]"
589980.SZ,etf,0.01047662400000007,0.01508938733730969,0.004288789860055799,-2.293003832473999,505238.31200000003,35,0,0,0,0,174,2015-01-01,2026-01-21,2025-05-12,2026-01-21,"[{""year"": 2025, ""return"": 0.005166253662536674, ""profit"": 0}, {""year"": 2026, ""return"": 0.003943060945784756, ""profit"": 0}]"
